web-scraper-order,web-scraper-start-url,featured,featured-href,recommended,recommended-href
"1672451021-416","https://www.youtube.com/user/WarnerBrosPictures/videos","Baz Luhrmann’s ELVIS | “Trouble” Lyric Video","https://www.youtube.com/watch?v=QPQUrUS47Hg","girl in red - i wanna be your girlfriend (Glastonbury 2022)
          
        
        
          
          

  
    
  
    BBC Music
  
  
  
    BBC Music
  




  Verified



    •
    
  
  
    
    
    •
    
      704K views
    
      6 months ago","https://www.youtube.com/watch?v=w9RTuUTl-40"
"1672451021-417","https://www.youtube.com/user/WarnerBrosPictures/videos","Baz Luhrmann’s ELVIS | “Trouble” Lyric Video","https://www.youtube.com/watch?v=QPQUrUS47Hg","Elvis Presley - Suspicious Minds (Official Audio)
          
        
        
          
          

  
    
  
    Elvis Presley
  
  
  
    Elvis Presley
  




  Official Artist Channel



    •
    
  
  
    
    
    •
    
      95M views
    
      9 years ago","https://www.youtube.com/watch?v=RxOBOhRECoo"
"1672451021-418","https://www.youtube.com/user/WarnerBrosPictures/videos","Baz Luhrmann’s ELVIS | “Trouble” Lyric Video","https://www.youtube.com/watch?v=QPQUrUS47Hg","Harry Styles - As It Was (Live From Coachella)
          
        
        
          
          

  
    
  
    Harry Styles
  
  
  
    Harry Styles
  




  Official Artist Channel



    •
    
  
  
    
    
    •
    
      9.7M views
    
      8 months ago","https://www.youtube.com/watch?v=jte7I4BO0WQ"
"1672451021-419","https://www.youtube.com/user/WarnerBrosPictures/videos","Baz Luhrmann’s ELVIS | “Trouble” Lyric Video","https://www.youtube.com/watch?v=QPQUrUS47Hg","Elvis Presley - If I Can Dream ('68 Comeback Special)
          
        
        
          
          

  
    
  
    Elvis Presley
  
  
  
    Elvis Presley
  




  Official Artist Channel



    •
    
  
  
    
    
    •
    
      41M views
    
      4 years ago","https://www.youtube.com/watch?v=u-pP_dCenJA"
"1672451021-420","https://www.youtube.com/user/WarnerBrosPictures/videos","Baz Luhrmann’s ELVIS | “Trouble” Lyric Video","https://www.youtube.com/watch?v=QPQUrUS47Hg","Harry Styles - As It Was (Behind The Scenes)
          
        
        
          
          

  
    
  
    Harry Styles
  
  
  
    Harry Styles
  




  Official Artist Channel



    •
    
  
  
    
    
    •
    
      4M views
    
      7 months ago","https://www.youtube.com/watch?v=lsqxaAvEOLI"
"1672451021-421","https://www.youtube.com/user/WarnerBrosPictures/videos","Baz Luhrmann’s ELVIS | “Trouble” Lyric Video","https://www.youtube.com/watch?v=QPQUrUS47Hg","Elvis Presley - Jailhouse Rock ('68 Comeback Special)
          
        
        
          
          

  
    
  
    Elvis Presley
  
  
  
    Elvis Presley
  




  Official Artist Channel



    •
    
  
  
    
    
    •
    
      21M views
    
      4 years ago","https://www.youtube.com/watch?v=xqBdTn3_0Rw"
"1672451025-422","https://www.youtube.com/user/WarnerBrosPictures/videos","SHAZAM! FURY OF THE GODS - Official Trailer 1","https://www.youtube.com/watch?v=Zi88i4CpHe4","The Continuity of Splines
          
        
        
          
          

  
    
  
    Freya Holmér
  
  
  
    Freya Holmér
  




  Verified



    •
    
  
  
    
    
    •
    
      407K views
    
      3 weeks ago","https://www.youtube.com/watch?v=jvPPXbo87ds&t=3039s"
"1672451025-423","https://www.youtube.com/user/WarnerBrosPictures/videos","SHAZAM! FURY OF THE GODS - Official Trailer 1","https://www.youtube.com/watch?v=Zi88i4CpHe4","BULLET TRAIN (2022) | Digital & Blu-ray Bonus Features
          
        
        
          
          

  
    
  
    FilmIsNow Movie Bloopers & Extras
  
  
  
    FilmIsNow Movie Bloopers & Extras
  




  Verified



    •
    
  
  
    
    
    •
    
      1K views
    
      7 hours ago
    
  


  



          
          New","https://www.youtube.com/watch?v=FoxtFTPxqKI"
"1672451025-424","https://www.youtube.com/user/WarnerBrosPictures/videos","SHAZAM! FURY OF THE GODS - Official Trailer 1","https://www.youtube.com/watch?v=Zi88i4CpHe4","NVIDIA’s New AI: Paint With Your Words!
          
        
        
          
          

  
    
  
    Two Minute Papers
  
  
  
    Two Minute Papers
  




  Verified



    •
    
  
  
    
    
    •
    
      20K views
    
      8 hours ago
    
  


  



          
          New","https://www.youtube.com/watch?v=VCLW_nZWyQY"
"1672451025-425","https://www.youtube.com/user/WarnerBrosPictures/videos","SHAZAM! FURY OF THE GODS - Official Trailer 1","https://www.youtube.com/watch?v=Zi88i4CpHe4","Christmas is better in NYC
          
        
        
          
          

  
    
  
    jedcal
  
  
  
    jedcal
  




  Verified



    •
    
  
  
    
    
    •
    
      126K views
    
      3 weeks ago","https://www.youtube.com/watch?v=EoiHgziNmsI&t=30s"
"1672451025-426","https://www.youtube.com/user/WarnerBrosPictures/videos","SHAZAM! FURY OF THE GODS - Official Trailer 1","https://www.youtube.com/watch?v=Zi88i4CpHe4","John Wick: Chapter 4 (2023 Movie) Official Trailer – Keanu Reeves, Donnie Yen, Bill Skarsgård
          
        
        
          
          

  
    
  
    Lionsgate Movies
  
  
  
    Lionsgate Movies
  




  Verified



    •
    
  
  
    
    
    •
    
      36M views
    
      1 month ago","https://www.youtube.com/watch?v=qEVUtrk8_B4"
"1672451025-427","https://www.youtube.com/user/WarnerBrosPictures/videos","SHAZAM! FURY OF THE GODS - Official Trailer 1","https://www.youtube.com/watch?v=Zi88i4CpHe4","Harry Styles - Late Night Talking (Live from One Night Only in New York)
          
        
        
          
          

  
    
  
    Harry Styles
  
  
  
    Harry Styles
  




  Official Artist Channel



    •
    
  
  
    
    
    •
    
      2.6M views
    
      3 months ago","https://www.youtube.com/watch?v=LoMTK0HxPsA"
"1672451025-428","https://www.youtube.com/user/WarnerBrosPictures/videos","SHAZAM! FURY OF THE GODS - Official Trailer 1","https://www.youtube.com/watch?v=Zi88i4CpHe4","🔥 FIREPLACE 4K (LIVE 24/7). Relaxing Fireplace with Burning Logs and Crackling Fire Sounds
          
        
        
          
          

  
    
  
    FOBOS PLANET
  
  
  
    FOBOS PLANET
  




  Verified



    •
    
  
  
    
    
    •
    
      1.7K watching
    
  


  



          
          LIVE","https://www.youtube.com/watch?v=i3QygwcQevw"
"1672451025-429","https://www.youtube.com/user/WarnerBrosPictures/videos","SHAZAM! FURY OF THE GODS - Official Trailer 1","https://www.youtube.com/watch?v=Zi88i4CpHe4","Remote, Off Grid Cabin   ...... start to finish
          
        
        
          
          

  
    
  
    Bushradical
  
  
  
    Bushradical
  






    •
    
  
  
    
    
    •
    
      1.3M views
    
      3 weeks ago","https://www.youtube.com/watch?v=XJXPoG9sT5Q"
"1672451025-430","https://www.youtube.com/user/WarnerBrosPictures/videos","SHAZAM! FURY OF THE GODS - Official Trailer 1","https://www.youtube.com/watch?v=Zi88i4CpHe4","I tried to play Star Citizen so you don't have to
          
        
        
          
          

  
    
  
    jayvee
  
  
  
    jayvee
  




  Verified



    •
    
  
  
    
    
    •
    
      3.3M views
    
      6 months ago","https://www.youtube.com/watch?v=CryKMSG-FQY"
"1672451025-431","https://www.youtube.com/user/WarnerBrosPictures/videos","SHAZAM! FURY OF THE GODS - Official Trailer 1","https://www.youtube.com/watch?v=Zi88i4CpHe4","Batman | Behind The Scenes of The Dark Knight Trilogy | Warner Bros. Entertainment
          
        
        
          
          

  
    
  
    Warner Bros. Entertainment
  
  
  
    Warner Bros. Entertainment
  




  Verified



    •
    
  
  
    
    
    •
    
      9.5M views
    
      2 years ago","https://www.youtube.com/watch?v=oMkmjg-qZRk"
"1672451025-432","https://www.youtube.com/user/WarnerBrosPictures/videos","SHAZAM! FURY OF THE GODS - Official Trailer 1","https://www.youtube.com/watch?v=Zi88i4CpHe4","🔥 Crackling Fireplace 4K (12 HOURS). Burning Fireplace & Crackling Fire Sounds (NO Music)
          
        
        
          
          

  
    
  
    FOBOS PLANET
  
  
  
    FOBOS PLANET
  




  Verified



    •
    
  
  
    
    
    •
    
      850K views
    
      Streamed 3 weeks ago","https://www.youtube.com/watch?v=B8If3PmUHLI"
"1672451025-433","https://www.youtube.com/user/WarnerBrosPictures/videos","SHAZAM! FURY OF THE GODS - Official Trailer 1","https://www.youtube.com/watch?v=Zi88i4CpHe4","Avengers Endgame Audience Reactions (Toronto, Ontario)
          
        
        
          
          

  
    
  
    Gaffgaff
  
  
  
    Gaffgaff
  






    •
    
  
  
    
    
    •
    
      4.2M views
    
      3 years ago","https://www.youtube.com/watch?v=AWGBaZv52hs"
"1672451025-434","https://www.youtube.com/user/WarnerBrosPictures/videos","SHAZAM! FURY OF THE GODS - Official Trailer 1","https://www.youtube.com/watch?v=Zi88i4CpHe4","Kiri Explained | Avatar: The Way of Water Explained
          
        
        
          
          

  
    
  
    Bryce Edward Brown
  
  
  
    Bryce Edward Brown
  




  Verified



    •
    
  
  
    
    
    •
    
      760K views
    
      9 days ago","https://www.youtube.com/watch?v=jveFNPNR8t8"
"1672451025-435","https://www.youtube.com/user/WarnerBrosPictures/videos","SHAZAM! FURY OF THE GODS - Official Trailer 1","https://www.youtube.com/watch?v=Zi88i4CpHe4","BEST UPCOMING MOVIES 2023 (Trailers)
          
        
        
          
          

  
    
  
    FilmSpot Trailer
  
  
  
    FilmSpot Trailer
  




  Verified



    •
    
  
  
    
    
    •
    
      972K views
    
      3 weeks ago","https://www.youtube.com/watch?v=H57xaWp__b0"
"1672451028-436","https://www.youtube.com/user/WarnerBrosPictures/videos","Black Adam - Comic-Con Sneak Peek","https://www.youtube.com/watch?v=DvCFc5JtkkA","The Continuity of Splines
          
        
        
          
          

  
    
  
    Freya Holmér
  
  
  
    Freya Holmér
  




  Verified



    •
    
  
  
    
    
    •
    
      407K views
    
      3 weeks ago","https://www.youtube.com/watch?v=jvPPXbo87ds&t=3039s"
"1672451028-437","https://www.youtube.com/user/WarnerBrosPictures/videos","Black Adam - Comic-Con Sneak Peek","https://www.youtube.com/watch?v=DvCFc5JtkkA","i judged celebrities based solely on their taste in books (no-one is safe)
          
        
        
          
          

  
    
  
    Jack Edwards
  
  
  
    Jack Edwards
  




  Verified



    •
    
  
  
    
    
    •
    
      374K views
    
      3 weeks ago","https://www.youtube.com/watch?v=HZlp5t4Fgu0"
"1672451028-438","https://www.youtube.com/user/WarnerBrosPictures/videos","Black Adam - Comic-Con Sneak Peek","https://www.youtube.com/watch?v=DvCFc5JtkkA","NVIDIA’s New AI: Paint With Your Words!
          
        
        
          
          

  
    
  
    Two Minute Papers
  
  
  
    Two Minute Papers
  




  Verified



    •
    
  
  
    
    
    •
    
      20K views
    
      8 hours ago
    
  


  



          
          New","https://www.youtube.com/watch?v=VCLW_nZWyQY"
"1672451028-439","https://www.youtube.com/user/WarnerBrosPictures/videos","Black Adam - Comic-Con Sneak Peek","https://www.youtube.com/watch?v=DvCFc5JtkkA","Harry Styles - Late Night Talking (Live from One Night Only in New York)
          
        
        
          
          

  
    
  
    Harry Styles
  
  
  
    Harry Styles
  




  Official Artist Channel



    •
    
  
  
    
    
    •
    
      2.6M views
    
      3 months ago","https://www.youtube.com/watch?v=LoMTK0HxPsA"
"1672451028-440","https://www.youtube.com/user/WarnerBrosPictures/videos","Black Adam - Comic-Con Sneak Peek","https://www.youtube.com/watch?v=DvCFc5JtkkA","Black Adam vs Shazam from dc #dc #dceu #vs #blackadam #shazam #nocopyrightmusic
          
        
        
          
          

  
    
  
    Shaheergamer YT
  
  
  
    Shaheergamer YT
  






    •
    
  
  
    
    
    •
    
      790K views
    
      6 months ago","https://www.youtube.com/shorts/7RWXhIjgc8E"
"1672451028-441","https://www.youtube.com/user/WarnerBrosPictures/videos","Black Adam - Comic-Con Sneak Peek","https://www.youtube.com/watch?v=DvCFc5JtkkA","Christmas is better in NYC
          
        
        
          
          

  
    
  
    jedcal
  
  
  
    jedcal
  




  Verified



    •
    
  
  
    
    
    •
    
      126K views
    
      3 weeks ago","https://www.youtube.com/watch?v=EoiHgziNmsI&t=30s"
"1672451028-442","https://www.youtube.com/user/WarnerBrosPictures/videos","Black Adam - Comic-Con Sneak Peek","https://www.youtube.com/watch?v=DvCFc5JtkkA","Billie Eilish: Same Interview, The Sixth Year | Vanity Fair
          
        
        
          
          

  
    
  
    Vanity Fair
  
  
  
    Vanity Fair
  




  Verified



    •
    
  
  
    
    
    •
    
      9.2M views
    
      1 month ago","https://www.youtube.com/watch?v=55XJ1ObZKaM&t=10s"
"1672451028-443","https://www.youtube.com/user/WarnerBrosPictures/videos","Black Adam - Comic-Con Sneak Peek","https://www.youtube.com/watch?v=DvCFc5JtkkA","🔥 FIREPLACE 4K (LIVE 24/7). Relaxing Fireplace with Burning Logs and Crackling Fire Sounds
          
        
        
          
          

  
    
  
    FOBOS PLANET
  
  
  
    FOBOS PLANET
  




  Verified



    •
    
  
  
    
    
    •
    
      1.7K watching
    
  


  



          
          LIVE","https://www.youtube.com/watch?v=i3QygwcQevw"
"1672451028-444","https://www.youtube.com/user/WarnerBrosPictures/videos","Black Adam - Comic-Con Sneak Peek","https://www.youtube.com/watch?v=DvCFc5JtkkA","M3GAN | Official Trailer 1
          
        
        
          
          

  
    
  
    Universal Pictures India
  
  
  
    Universal Pictures India
  






    •
    
  
  
    
    
    •
    
      2.4M views
    
      2 months ago","https://www.youtube.com/watch?v=ysgHwnT476Q"
"1672451028-445","https://www.youtube.com/user/WarnerBrosPictures/videos","Black Adam - Comic-Con Sneak Peek","https://www.youtube.com/watch?v=DvCFc5JtkkA","Harry Styles - As It Was – Live from One Night Only in New York
          
        
        
          
          

  
    
  
    Harry Styles
  
  
  
    Harry Styles
  




  Official Artist Channel



    •
    
  
  
    
    
    •
    
      6.2M views
    
      6 months ago","https://www.youtube.com/watch?v=s8MlHTI7bUE"
